distributor_id,Distributor Name,Customer Code,Customer Name,latitude,longitude
33916.0,Ashirwad Distributors - Surat,14092.0,KHODALKRUPA MEDOCAL STORE (ADAJAN),21.0599726,73.2195699
33916.0,Ashirwad Distributors - Surat,13302.0,SAI CLINIC (SACHIN),21.076287,72.863265
33916.0,Ashirwad Distributors - Surat,13507.0,BHAGVATI MEDICAL & GENERAL STORES(KAMREJ),21.0802401,72.8515758
33916.0,Ashirwad Distributors - Surat,13242.0,BHAGYALAXMI MEDICAL AND GENERAL STORE (SACHIN),21.1003154,72.8614082
33916.0,Ashirwad Distributors - Surat,13240.0,PANKAJ MEDICAL AND GENERAL STORE (SACHIN),21.1046207,72.8646343
33916.0,Ashirwad Distributors - Surat,13437.0,JAIN MEDICAL & PROVISION (PARLE POINT),21.1136966,72.8528956
33916.0,Ashirwad Distributors - Surat,12317.0,ARIHANT MEDICAL,21.1136966,72.8528956
33916.0,Ashirwad Distributors - Surat,11088.0,SHIV PHARMACY,21.1136973,72.8529583
33916.0,Ashirwad Distributors - Surat,12315.0,SHIVAM MEDICAL & GENNERAL STORE,21.1136973,72.8529583
33916.0,Ashirwad Distributors - Surat,12316.0,NILKANTH MEDICAL STORES(VESU),21.1136973,72.8529583
33916.0,Ashirwad Distributors - Surat,12532.0,SANA CHEMIST UNN,21.11549335,72.85340035
33916.0,Ashirwad Distributors - Surat,12586.0,MAHALAXMI MEDICAL STORE,21.115557,72.8606938
33916.0,Ashirwad Distributors - Surat,13631.0,JAY AMBE MEDICAL & GENERAL STORE (BAMROLI),21.1157742,72.8600562
33916.0,Ashirwad Distributors - Surat,14241.0,AAIJI MEDICO,21.1161041,72.85641565
33916.0,Ashirwad Distributors - Surat,12537.0,ALPHA LIFE CARE MEDICAL STORE,21.11619905,72.85345195
33916.0,Ashirwad Distributors - Surat,14331.0,RIDDHI SIDDHI MEDICAL,21.1162151,72.8598558
33916.0,Ashirwad Distributors - Surat,12712.0,AMAR MEDICAL & GENERAL STORE (UNN),21.1168437,72.8529718
33916.0,Ashirwad Distributors - Surat,12715.0,HANUMAN MEDICAL & GENERAL STORE,21.1169296,72.8524401
33916.0,Ashirwad Distributors - Surat,13856.0,HAMMAD MEDICAL STORE,21.1192067,73.1061841
33916.0,Ashirwad Distributors - Surat,13691.0,RELIEF MEDICAL & GEN STORE (BARDOLI),21.11978125,73.11423635
33916.0,Ashirwad Distributors - Surat,13614.0,GUJARAT MEDICAL STORE (ADAJAN),21.1198038,73.1143508
33916.0,Ashirwad Distributors - Surat,12588.0,MEERA MEDICAL STORE,21.1215968,72.8494965
33916.0,Ashirwad Distributors - Surat,13226.0,AL-IMRAN MEDICAL AND GENERAL STORE (UNN),21.1217819,72.8513632
33916.0,Ashirwad Distributors - Surat,13419.0,KHODIYAR MEDICAL STORE (UNN),21.1218997,72.853514
33916.0,Ashirwad Distributors - Surat,11369.0,SHIV DARSHAN MEDICAL STORE (PALANPUR JTNK),21.12215985,72.8284705
33916.0,Ashirwad Distributors - Surat,13693.0,KRISHNA MEDICAL STORE (BARDOLI),21.1224921,73.1111715
33916.0,Ashirwad Distributors - Surat,12613.0,RONAK MEDICAL &GENRAL STORE (UNN),21.1244492,72.8522475
